player,lastname,team,link_tm,link_ws
Ben Marshall,Marshall,Millwall,/ben-marshall/profil/spieler/118567,/Players/78147/Show/Ben-Marshall
Fred Onyedinma,Onyedinma,Millwall,/fred-onyedinma/profil/spieler/305274,/Players/141431/Show/Fred-Onyedinma
Shane Ferguson,Ferguson,Millwall,/shane-ferguson/profil/spieler/62052,/Players/75693/Show/Shane-Ferguson
Aiden O'Brien,O'Brien,Millwall,/aiden-obrien/profil/spieler/148908,/Players/105167/Show/Aiden-O-Brien
Tom Bradshaw,Bradshaw,Millwall,/tom-bradshaw/profil/spieler/139781,/Players/134255/Show/Tom-Bradshaw
Steve Morison,Morison,Millwall,/steve-morison/profil/spieler/104725,/Players/8802/Show/Steve-Morison
Ben Amos,Amos,Millwall,/ben-amos/profil/spieler/73472,/Players/68651/Show/Ben-Amos
Conor McLaughlin,McLaughlin,Millwall,/conor-mclaughlin/profil/spieler/128419,/Players/134636/Show/Conor-McLaughlin
George Alexander,Alexander,Millwall,/george-alexander/profil/spieler/649180,/Players/369392/Show/George-Alexander
Tom Elliott,Elliott,Millwall,/tom-elliott/profil/spieler/46805,/Players/260453/Show/Tom-Elliott
Jiri Skalak,Skalak,Millwall,/jiri-skalak/profil/spieler/148734,/Players/90549/Show/Jiri-Skalak
Billy Mitchell,Mitchell,Millwall,/billy-mitchell/profil/spieler/671821,/Players/373558/Show/Billy-Mitchell
Lee Gregory,Gregory,Millwall,/lee-gregory/profil/spieler/208428,/Players/138957/Show/Lee-Gregory
Jake Cooper,Cooper,Millwall,/jake-cooper/profil/spieler/243603,/Players/235842/Show/Jake-Cooper
Shaun Williams,Williams,Millwall,/shaun-williams/profil/spieler/57478,/Players/131513/Show/Shaun-Williams
Ben Thompson,Thompson,Millwall,/ben-thompson/profil/spieler/337062,/Players/278130/Show/Ben-Thompson
Muriel,Muriel,Belenenses SAD,/muriel/profil/spieler/27349,/Players/63780/Show/Muriel
Pierre Sagna,Sagna,Belenenses SAD,/pierre-sagna/profil/spieler/127031,/Players/92825/Show/Pierre-Sagna
Diogo Calila,Calila,Belenenses SAD,/diogo-calila/profil/spieler/396429,/Players/369083/Show/Diogo-Calila
Eduardo Henrique,Henrique,Belenenses SAD,/eduardo-henrique/profil/spieler/216118,/Players/149128/Show/Eduardo-Henrique
André Santos,Santos,Belenenses SAD,/andre-santos/profil/spieler/61743,/Players/70900/Show/André-Santos
Nuno Coelho,Coelho,Belenenses SAD,/nuno-coelho/profil/spieler/46717,/Players/57884/Show/Nuno-Coelho
Jonatan Lucca,Lucca,Belenenses SAD,/jonatan-lucca/profil/spieler/232577,/Players/119836/Show/Jonatan-Lucca
Diogo Viana,Viana,Belenenses SAD,/diogo-viana/profil/spieler/72855,/Players/64266/Show/Diogo-Viana
Zakarya Bergdich,Bergdich,Belenenses SAD,/zakarya-bergdich/profil/spieler/149540,/Players/93795/Show/Zakarya-Bergdich
Ousmane Dramé,Dramé,Belenenses SAD,/ousmane-drame/profil/spieler/167317,/Players/322632/Show/Ousmane-Dramé
Nicolás Vélez,Vélez,Belenenses SAD,/nicolas-velez/profil/spieler/153537,/Players/371085/Show/Nicolás-Vélez
Dálcio,Dálcio,Belenenses SAD,/dalcio/profil/spieler/323589,/Players/296584/Show/Dálcio
Matija Ljujic,Ljujic,Belenenses SAD,/matija-ljujic/profil/spieler/181686,/Players/361811/Show/Matija-Ljujic
Kiki,Kiki,Belenenses SAD,/kiki/profil/spieler/270055,/Players/129360/Show/Kiki
Alhassane Keita,Keita,Belenenses SAD,/alhassane-keita/profil/spieler/197734,/Players/106980/Show/Alhassane-Keita
Guilherme Oliveira,Oliveira,Belenenses SAD,/guilherme-oliveira/profil/spieler/257369,/Players/368427/Show/Guilherme-Oliveira
Licá,Licá,Belenenses SAD,/lica/profil/spieler/51058,/Players/121490/Show/Licá
Henrique Almeida,Almeida,Belenenses SAD,/henrique-almeida/profil/spieler/103743,/Players/76804/Show/Henrique-Almeida
Kikas,Kikas,Belenenses SAD,/kikas/profil/spieler/383807,/Players/362534/Show/Kikas
Vincent Sasso,Sasso,Belenenses SAD,/vincent-sasso/profil/spieler/122115,/Players/120590/Show/Vincent-Sasso
Evgeni Gorodov,Gorodov,FK Akhmat,/evgeni-gorodov/profil/spieler/38681,/Players/58591/Show/Evgeni-Gorodov
Wilker Ángel,Ángel,FK Akhmat,/wilker-angel/profil/spieler/178400,/Players/283009/Show/Wilker-Ángel
Andrey Semenov,Semenov,FK Akhmat,/andrey-semenov/profil/spieler/105478,/Players/122080/Show/Andrey-Semenov
Zoran Nizic,Nizic,FK Akhmat,/zoran-nizic/profil/spieler/120710,/Players/343973/Show/Zoran-Nizic
Milad Mohammadi,Mohammadi,FK Akhmat,/milad-mohammadi/profil/spieler/333355,/Players/312994/Show/Milad-Mohammadi
Zaurbek Pliev,Pliev,FK Akhmat,/zaurbek-pliev/profil/spieler/121958,/Players/120408/Show/Zaurbek-Pliev
Rizvan Utsiev,Utsiev,FK Akhmat,/rizvan-utsiev/profil/spieler/51274,/Players/56324/Show/Rizvan-Utsiev
Anton Shvets,Shvets,FK Akhmat,/anton-shvets/profil/spieler/221992,/Players/142468/Show/Anton-Shvets
Evgeny Kharin,Kharin,FK Akhmat,/evgeni-kharin/profil/spieler/193464,/Players/363100/Show/Evgeny-Kharin
Vitaly Gudiev,Gudiev,FK Akhmat,/vitali-gudiev/profil/spieler/190188,/Players/121215/Show/Vitaly-Gudiev
Magomed Musalov,Musalov,FK Akhmat,/magomed-musalov/profil/spieler/375755,/Players/140844/Show/Magomed-Musalov
Rodolfo,Rodolfo,FK Akhmat,/rodolfo/profil/spieler/25737,/Players/10660/Show/Rodolfo
Lechii Sadulaev,Sadulaev,FK Akhmat,/lechii-sadulaev/profil/spieler/623553,/Players/367688/Show/Lechii-Sadulaev
Damian Szymanski,Szymanski,FK Akhmat,/damian-szymanski/profil/spieler/259881,/Players/363187/Show/Damian-Szymanski
Bernard Berisha,Berisha,FK Akhmat,/bernard-berisha/profil/spieler/240226,/Players/296570/Show/Bernard-Berisha
Magomed Mitrishev,Mitrishev,FK Akhmat,/magomed-mitrishev/profil/spieler/158865,/Players/91039/Show/Magomed-Mitrishev
Odise Roshi,Roshi,FK Akhmat,/odise-roshi/profil/spieler/99003,/Players/76968/Show/Odise-Roshi
Oleg Ivanov,Ivanov,FK Akhmat,/oleg-ivanov/profil/spieler/16756,/Players/11438/Show/Oleg-Ivanov
Ravanelli,Ravanelli,FK Akhmat,/ravanelli/profil/spieler/390370,/Players/295763/Show/Ravanelli
Bekim Balaj,Balaj,FK Akhmat,/bekim-balaj/profil/spieler/99137,/Players/89864/Show/Bekim-Balaj
Ablaye Mbengue,Mbengue,FK Akhmat,/ablaye-mbengue/profil/spieler/354040,/Players/269793/Show/Ablaye-Mbengue
Rui Silva,Silva,Granada,/rui-silva/profil/spieler/234811,/Players/141833/Show/Rui-Silva
Adri Castellano,Castellano,Granada,/adrian-castellano/profil/spieler/253826,/Players/279237/Show/Adri-Castellano
Víctor Díaz,Díaz,Granada,/victor-diaz/profil/spieler/58330,/Players/34525/Show/Víctor-Díaz
Quini,Quini,Granada,/quini/profil/spieler/223053,/Players/115995/Show/Quini
Fede San Emeterio,Emeterio,Granada,/fede-san-emeterio/profil/spieler/307519,/Players/141641/Show/Fede-San-Emeterio
Nicolás Aguirre,Aguirre,Granada,/nicolas-aguirre/profil/spieler/88166,/Players/125594/Show/Nicolás-Aguirre
Rodri,Rodri,Granada,/rodri/profil/spieler/117549,/Players/84026/Show/Rodri
Ramón Azeez,Azeez,Granada,/ramon-azeez/profil/spieler/131667,/Players/118266/Show/Ramón-Azeez
Alberto Martín,Martín,Granada,/alberto-martin/profil/spieler/210153,/Players/238334/Show/Alberto-Martín
Alejandro Pozo,Pozo,Granada,/alejandro-pozo/profil/spieler/341272,/Players/338365/Show/Alejandro-Pozo
Daniel Ojeda,Ojeda,Granada,/daniel-ojeda/profil/spieler/111621,/Players/362604/Show/Daniel-Ojeda
Antonio Puertas,Puertas,Granada,/antonio-puertas/profil/spieler/262365,/Players/127802/Show/Antonio-Puertas
Fede Vico,Vico,Granada,/fede-vico/profil/spieler/162079,/Players/243078/Show/Fede-Vico
Ángel Montoro,Montoro,Granada,/angel-montoro/profil/spieler/59551,/Players/32857/Show/Ángel-Montoro
Adrián Ramos,Ramos,Granada,/adrian-ramos/profil/spieler/73782,/Players/24420/Show/Adrián-Ramos
Álvaro Vadillo,Vadillo,Granada,/alvaro-vadillo/profil/spieler/162074,/Players/106591/Show/Álvaro-Vadillo
Robin Himmelmann,Himmelmann,St. Pauli,/robin-himmelmann/profil/spieler/53116,/Players/113051/Show/Robin-Himmelmann
Justin Hoogma,Hoogma,St. Pauli,/justin-hoogma/profil/spieler/411287,/Players/312702/Show/Justin-Hoogma
Christopher Avevor,Avevor,St. Pauli,/christopher-avevor/profil/spieler/94174,/Players/86175/Show/Christopher-Avevor
Philipp Ziereis,Ziereis,St. Pauli,/philipp-ziereis/profil/spieler/152627,/Players/103983/Show/Philipp-Ziereis
Daniel Buballa,Buballa,St. Pauli,/daniel-buballa/profil/spieler/109763,/Players/133347/Show/Daniel-Buballa
Jeremy Dudziak,Dudziak,St. Pauli,/jeremy-dudziak/profil/spieler/147359,/Players/262879/Show/Jeremy-Dudziak
Luca-Milan Zander,Zander,St. Pauli,/luca-zander/profil/spieler/139278,/Players/146627/Show/Luca-Milan-Zander
Jan-Philipp Kalla,Kalla,St. Pauli,/jan-philipp-kalla/profil/spieler/30985,/Players/39131/Show/Jan-Philipp-Kalla
Yiyoung Park,Park,St. Pauli,/ih-yeong-park/profil/spieler/307397,/Players/333257/Show/Yiyoung-Park
Marvin Knoll,Knoll,St. Pauli,/marvin-knoll/profil/spieler/44299,/Players/133785/Show/Marvin-Knoll
Richard Neudecker,Neudecker,St. Pauli,/richard-neudecker/profil/spieler/228953,/Players/228890/Show/Richard-Neudecker
Johannes Flum,Flum,St. Pauli,/johannes-flum/profil/spieler/38415,/Players/31839/Show/Johannes-Flum
Waldemar Sobota,Sobota,St. Pauli,/waldemar-sobota/profil/spieler/110852,/Players/77794/Show/Waldemar-Sobota
Sami Allagui,Allagui,St. Pauli,/sami-allagui/profil/spieler/37013,/Players/23462/Show/Sami-Allagui
Jan-Marc Schneider,Schneider,St. Pauli,/jan-marc-schneider/profil/spieler/149354,/Players/333258/Show/Jan-Marc-Schneider
Svend Brodersen,Brodersen,St. Pauli,/svend-brodersen/profil/spieler/183292,/Players/147858/Show/Svend-Brodersen
Florian Carstens,Carstens,St. Pauli,/florian-carstens/profil/spieler/334543,/Players/357090/Show/Florian-Carstens
Ersin Zehir,Zehir,St. Pauli,/ersin-zehir/profil/spieler/275127,/Players/351523/Show/Ersin-Zehir
Kevin Lankford,Lankford,St. Pauli,/kevin-lankford/profil/spieler/338879,/Players/333721/Show/Kevin-Lankford
Henk Veerman,Veerman,St. Pauli,/henk-veerman/profil/spieler/271743,/Players/261017/Show/Henk-Veerman
Alexander Meier,Meier,St. Pauli,/alexander-meier/profil/spieler/1565,/Players/5486/Show/Alexander-Meier
Dimitrios Diamantakos,Diamantakos,St. Pauli,/dimitrios-diamantakos/profil/spieler/136641,/Players/119137/Show/Dimitrios-Diamantakos
Christopher Buchtmann,Buchtmann,St. Pauli,/christopher-buchtmann/profil/spieler/72094,/Players/83530/Show/Christopher-Buchtmann
Ryo Miyaichi,Miyaichi,St. Pauli,/ryo-miyaichi/profil/spieler/129688,/Players/97376/Show/Ryo-Miyaichi
Luciano Pocrnjic,Pocrnjic,Aldosivi,/luciano-pocrnjic/profil/spieler/26469,/Players/125439/Show/Luciano-Pocrnjic
Emiliano Amor,Amor,Aldosivi,/emiliano-amor/profil/spieler/348273,/Players/303782/Show/Emiliano-Amor
Leonardo Sánchez,Sánchez,Aldosivi,/leonardo-sanchez/profil/spieler/56045,/Players/134609/Show/Leonardo-Sánchez
Emanuel Iñiguez,Iñiguez,Aldosivi,/emanuel-iniguez/profil/spieler/542138,/Players/361841/Show/Emanuel-Iñiguez
Ismael Quílez,Quílez,Aldosivi,/ismael-quilez/profil/spieler/91360,/Players/125600/Show/Ismael-Quílez
Ezequiel Videla,Videla,Aldosivi,/ezequiel-videla/profil/spieler/125889,/Players/142259/Show/Ezequiel-Videla
Dardo Miloc,Miloc,Aldosivi,/dardo-miloc/profil/spieler/118375,/Players/133836/Show/Dardo-Miloc
Federico Gino,Gino,Aldosivi,/federico-gino/profil/spieler/273130,/Players/296079/Show/Federico-Gino
Nahuel Yeri,Yeri,Aldosivi,/nahuel-yeri/profil/spieler/140603,/Players/83608/Show/Nahuel-Yeri
Iván Colman,Colman,Aldosivi,/ivan-colman/profil/spieler/380603,/Players/302997/Show/Iván-Colman
Emiliano Ozuna,Ozuna,Aldosivi,/emiliano-ozuna/profil/spieler/383016,/Players/285707/Show/Emiliano-Ozuna
Joel Juárez,Juárez,Aldosivi,/yoel-juarez/profil/spieler/660286,/Players/371480/Show/Joel-Juárez
Alan Ruiz,Ruiz,Aldosivi,/alan-ruiz/profil/spieler/190442,/Players/125452/Show/Alan-Ruiz
Fabián Assmann,Assmann,Aldosivi,/fabian-assmann/profil/spieler/55904,/Players/130824/Show/Fabián-Assmann
Jefferson Mena,Mena,Aldosivi,/jefferson-mena/profil/spieler/189390,/Players/286175/Show/Jefferson-Mena
Leandro Sapetti,Sapetti,Aldosivi,/leandro-sapetti/profil/spieler/149486,/Players/93681/Show/Leandro-Sapetti
Fernando Godoy,Godoy,Aldosivi,/fernando-godoy/profil/spieler/130452,/Players/125516/Show/Fernando-Godoy
Facundo Castillón,Castillón,Aldosivi,/facundo-castillon/profil/spieler/89314,/Players/125367/Show/Facundo-Castillón
Franco Pérez,Pérez,Aldosivi,/franco-perez/profil/spieler/639358,/Players/367300/Show/Franco-Pérez
Cristian Chávez,Chávez,Aldosivi,/cristian-chavez/profil/spieler/70132,/Players/41277/Show/Cristian-Chávez
Matías Pisano,Pisano,Aldosivi,/matias-pisano/profil/spieler/139923,/Players/317679/Show/Matías-Pisano
Denis Stracqualursi,Stracqualursi,Aldosivi,/denis-stracqualursi/profil/spieler/92544,/Players/69846/Show/Denis-Stracqualursi
Javier Iritier,Iritier,Aldosivi,/javier-iritier/profil/spieler/471654,/Players/329657/Show/Javier-Iritier
Lucas Villalba,Villalba,Aldosivi,/lucas-villalba/profil/spieler/240913,/Players/126251/Show/Lucas-Villalba
Pierluigi Gollini,Gollini,Atalanta,/pierluigi-gollini/profil/spieler/244192,/Players/240990/Show/Pierluigi-Gollini
Rafael Tolói,Tolói,Atalanta,/rafael-toloi/profil/spieler/72441,/Players/64075/Show/Rafael-Tolói
José Luis Palomino,Palomino,Atalanta,/jose-luis-palomino/profil/spieler/125020,/Players/125810/Show/José-Luis-Palomino
Andrea Masiello,Masiello,Atalanta,/andrea-masiello/profil/spieler/34198,/Players/14157/Show/Andrea-Masiello
Berat Djimsiti,Djimsiti,Atalanta,/berat-djimsiti/profil/spieler/165513,/Players/100962/Show/Berat-Djimsiti
Timothy Castagne,Castagne,Atalanta,/timothy-castagne/profil/spieler/262226,/Players/141169/Show/Timothy-Castagne
Marten de Roon,Roon,Atalanta,/marten-de-roon/profil/spieler/133179,/Players/85070/Show/Marten-de-Roon
Remo Freuler,Freuler,Atalanta,/remo-freuler/profil/spieler/148252,/Players/302691/Show/Remo-Freuler
Musa Barrow,Barrow,Atalanta,/musa-barrow/profil/spieler/486624,/Players/350076/Show/Musa-Barrow
Etrit Berisha,Berisha,Atalanta,/etrit-berisha/profil/spieler/77825,/Players/44304/Show/Etrit-Berisha
Robin Gosens,Gosens,Atalanta,/robin-gosens/profil/spieler/273132,/Players/141726/Show/Robin-Gosens
Arkadiusz Reca,Reca,Atalanta,/arkadiusz-reca/profil/spieler/268178,/Players/362599/Show/Arkadiusz-Reca
Mario Pasalic,Pasalic,Atalanta,/mario-pasalic/profil/spieler/205938,/Players/129903/Show/Mario-Pasalic
Matteo Pessina,Pessina,Atalanta,/matteo-pessina/profil/spieler/332179,/Players/362600/Show/Matteo-Pessina
Roberto Piccoli,Piccoli,Atalanta,/roberto-piccoli/profil/spieler/432092,/Players/369414/Show/Roberto-Piccoli
Duván Zapata,Zapata,Atalanta,/duvan-zapata/profil/spieler/73794,/Players/41073/Show/Duván-Zapata
Josip Ilicic,Ilicic,Atalanta,/josip-ilicic/profil/spieler/80351,/Players/43194/Show/Josip-Ilicic
Alejandro Gómez,Gómez,Atalanta,/papu-gomez/profil/spieler/20005,/Players/22546/Show/Alejandro-Gómez
Hans Hateboer,Hateboer,Atalanta,/hans-hateboer/profil/spieler/275303,/Players/135890/Show/Hans-Hateboer
Gianluca Mancini,Mancini,Atalanta,/gianluca-mancini/profil/spieler/256448,/Players/244804/Show/Gianluca-Mancini
Luke Steele,Steele,Nottingham Forest,/luke-steele/profil/spieler/3539,/Players/9748/Show/Luke-Steele
Alexander Milosevic,Milosevic,Nottingham Forest,/alexander-milosevic/profil/spieler/171376,/Players/73258/Show/Alexander-Milosevic
Molla Wagué,Wagué,Nottingham Forest,/molla-wague/profil/spieler/129893,/Players/105339/Show/Molla-Wagué
Michael Dawson,Dawson,Nottingham Forest,/michael-dawson/profil/spieler/9988,/Players/4905/Show/Michael-Dawson
Yohan Benalouane,Benalouane,Nottingham Forest,/yohan-benalouane/profil/spieler/50477,/Players/29574/Show/Yohan-Benalouane
Michael Hefele,Hefele,Nottingham Forest,/michael-hefele/profil/spieler/102382,/Players/104035/Show/Michael-Hefele
Jack Robinson,Robinson,Nottingham Forest,/jack-robinson/profil/spieler/128909,/Players/86594/Show/Jack-Robinson
Sam Byram,Byram,Nottingham Forest,/sam-byram/profil/spieler/236953,/Players/118303/Show/Sam-Byram
Saidy Janko,Janko,Nottingham Forest,/saidy-janko/profil/spieler/196435,/Players/261441/Show/Saidy-Janko
Tendayi Darikwa,Darikwa,Nottingham Forest,/tendayi-darikwa/profil/spieler/158700,/Players/134668/Show/Tendayi-Darikwa
Pelé,Pelé,Nottingham Forest,/pele/profil/spieler/99189,/Players/70484/Show/Pelé
Jack Colback,Colback,Nottingham Forest,/jack-colback/profil/spieler/61644,/Players/69867/Show/Jack-Colback
Liam Bridcutt,Bridcutt,Nottingham Forest,/liam-bridcutt/profil/spieler/40612,/Players/35605/Show/Liam-Bridcutt
Ryan Yates,Yates,Nottingham Forest,/ryan-yates/profil/spieler/425902,/Players/342830/Show/Ryan-Yates
Ben Osborn,Osborn,Nottingham Forest,/ben-osborn/profil/spieler/218087,/Players/140667/Show/Ben-Osborn
Diogo Gonçalves,Gonçalves,Nottingham Forest,/diogo-goncalves/profil/spieler/258015,/Players/343029/Show/Diogo-Gonçalves
Hillel Soudani,Soudani,Nottingham Forest,/el-arbi-hillel-soudani/profil/spieler/174842,/Players/40449/Show/Hillel-Soudani
Léo Bonatini,Bonatini,Nottingham Forest,/leo-bonatini/profil/spieler/181781,/Players/137269/Show/Léo-Bonatini
Karim Ansarifard,Ansarifard,Nottingham Forest,/karim-ansarifard/profil/spieler/133838,/Players/37837/Show/Karim-Ansarifard
Costel Pantilimon,Pantilimon,Nottingham Forest,/costel-pantilimon/profil/spieler/47659,/Players/43948/Show/Costel-Pantilimon
Tobias Figueiredo,Figueiredo,Nottingham Forest,/tobias-figueiredo/profil/spieler/122077,/Players/261974/Show/Tobias-Figueiredo
Adlène Guédioura,Guédioura,Nottingham Forest,/adlene-guedioura/profil/spieler/74768,/Players/64343/Show/Adlène-Guédioura
Ben Watson,Watson,Nottingham Forest,/ben-watson/profil/spieler/14081,/Players/10254/Show/Ben-Watson
Claudio Yacob,Yacob,Nottingham Forest,/claudio-yacob/profil/spieler/45330,/Players/35691/Show/Claudio-Yacob
Arvin Appiah,Appiah,Nottingham Forest,/arvin-appiah/profil/spieler/433257,/Players/362849/Show/Arvin-Appiah
Lewis Grabban,Grabban,Nottingham Forest,/lewis-grabban/profil/spieler/35413,/Players/19736/Show/Lewis-Grabban
Joe Lolley,Lolley,Nottingham Forest,/joe-lolley/profil/spieler/287167,/Players/138785/Show/Joe-Lolley
Matthew Cash,Cash,Nottingham Forest,/matty-cash/profil/spieler/425334,/Players/322043/Show/Matthew-Cash
João Carvalho,Carvalho,Nottingham Forest,/joao-carvalho/profil/spieler/258005,/Players/255151/Show/João-Carvalho
Daryl Murphy,Murphy,Nottingham Forest,/daryl-murphy/profil/spieler/31312,/Players/11207/Show/Daryl-Murphy
Lucas França,França,Nacional,/lucas-franca/profil/spieler/418615,/Players/317680/Show/Lucas-França
Lazar Rosic,Rosic,Nacional,/lazar-rosic/profil/spieler/198053,/Players/322792/Show/Lazar-Rosic
Júlio César,César,Nacional,/julio-cesar/profil/spieler/347019,/Players/362756/Show/Júlio-César
Diogo Coelho,Coelho,Nacional,/diogo-coelho/profil/spieler/215525,/Players/128636/Show/Diogo-Coelho
Filipe Ferreira,Ferreira,Nacional,/filipe-ferreira/profil/spieler/182936,/Players/135635/Show/Filipe-Ferreira
Kalindi,Kalindi,Nacional,/kalindi/profil/spieler/379377,/Players/361987/Show/Kalindi
Nuno Campos,Campos,Nacional,/nuno-campos/profil/spieler/234764,/Players/128638/Show/Nuno-Campos
Abdullahi Ibrahim Alhassan,Alhassan,Nacional,/ibrahim-abdullahi-alhassan/profil/spieler/364295,/Players/346206/Show/Abdullahi-Ibrahim-Alhassan
Fernando Tissone,Tissone,Nacional,/fernando-tissone/profil/spieler/35871,/Players/13699/Show/Fernando-Tissone
Aleksandar Palocevic,Palocevic,Nacional,/aleksandar-palocevic/profil/spieler/192740,/Players/124620/Show/Aleksandar-Palocevic
Giorgi Arabidze,Arabidze,Nacional,/giorgi-arabidze/profil/spieler/292717,/Players/298957/Show/Giorgi-Arabidze
Brayan Riascos,Riascos,Nacional,/brayan-riascos/profil/spieler/313691,/Players/361988/Show/Brayan-Riascos
Okacha Hamzaoui,Hamzaoui,Nacional,/okacha-hamzaoui/profil/spieler/233789,/Players/323233/Show/Okacha-Hamzaoui
Mauro Cerqueira,Cerqueira,Nacional,/mauro-cerqueira/profil/spieler/352847,/Players/296124/Show/Mauro-Cerqueira
Diego Barcelos,Barcelos,Nacional,/diego-barcelos/profil/spieler/55253,/Players/121723/Show/Diego-Barcelos
Sérgio Marakis,Marakis,Nacional,/marakis/profil/spieler/188669,/Players/96270/Show/Sérgio-Marakis
Avto,Avto,Nacional,/avto/profil/spieler/209012,/Players/136277/Show/Avto
Bryan Róchez,Róchez,Nacional,/bryan-rochez/profil/spieler/333199,/Players/271553/Show/Bryan-Róchez
João Camacho,Camacho,Nacional,/joao-camacho/profil/spieler/268732,/Players/128041/Show/João-Camacho
Sardor Rashidov,Rashidov,Nacional,/sardor-rashidov/profil/spieler/217900,/Players/126543/Show/Sardor-Rashidov
Witi,Witi,Nacional,/witi/profil/spieler/352425,/Players/259351/Show/Witi
Vítor Gonçalves,Gonçalves,Nacional,/vitor-goncalves/profil/spieler/194547,/Players/135566/Show/Vítor-Gonçalves
Jayson Leutwiler,Leutwiler,Blackburn,/jayson-leutwiler/profil/spieler/52598,/Players/36251/Show/Jayson-Leutwiler
Darragh Lenihan,Lenihan,Blackburn,/darragh-lenihan/profil/spieler/183167,/Players/143126/Show/Darragh-Lenihan
Derrick Williams,Williams,Blackburn,/derrick-williams/profil/spieler/128287,/Players/109593/Show/Derrick-Williams
Amari'i Bell,Bell,Blackburn,/amarii-bell/profil/spieler/278166,/Players/141209/Show/Amari-i-Bell
Ryan Nyambe,Nyambe,Blackburn,/ryan-nyambe/profil/spieler/348469,/Players/276649/Show/Ryan-Nyambe
Lewis Travis,Travis,Blackburn,/lewis-travis/profil/spieler/372802,/Players/332401/Show/Lewis-Travis
