player,lastname,team,team_clas,league,team_country,player_link_tm,player_link_ws,team_ws_link,team_tm_link,position,height,weight,pos_def,pref_side,sides,highest_value,current_log,double_trans,nationality,nat_team_min,type_agent,nat_team_min_pond,age_group,days_miss,games_miss,miss_days_per_y,search,google_res,stand_goog_res,tw_index,last_interception,last_tackles,last_fouls,last_offsideswon,last_clearence,last_wasdribbled,last_blocks,last_owngoals,last_team_x,last_keypasses,last_dribbles,last_fouled,last_offsidesdone,last_disposeseed,last_badcontrol,last_team_y,last_team,last_mins,last_goals,last_assist,last_yellow,last_red,last_shots,last_passes,last_aerial,last_mom,last_rating,last_season,last_goals_permin,last_assist_permin,last_yellow_permin,last_red_permin,last_mom_permin,previous_interception,previous_tackles,previous_fouls,previous_offsideswon,previous_clearence,previous_wasdribbled,previous_blocks,previous_owngoals,previous_keypasses,previous_dribbles,previous_fouled,previous_offsidesdone,previous_disposeseed,previous_badcontrol,previous_shots,previous_passes,previous_aerial,previous_rating,previous_mins,previous_goals,previous_assist,previous_yellow,previous_red,previous_mom,previous_goals_permin,previous_assist_permin,previous_yellow_permin,previous_red_permin,previous_mom_permin,Continental Club Winner,Continental Nat Winner,Minor individuals ,League T2 Club Winner,Top individuals ,League T1 Club Winner,Continental Club Runner-up,Continental Nat Runner-up,Major individuals ,League T1 Runner-up,Under Continental Runner-up,Under Continental Winner,FIFA Club World Cup participant ,FIFA Club World Cup winner ,Olympic medalist ,League T2 Runner-up,Second place at the Olympic Games ,Third place at the Olympic Games ,World Cup participant ,World Cup runner-up ,World Cup third place ,World Cup winner ,total_awards
Mohammed Osman,Osman,Heracles,Above 200,Eredivise (NET),NET,/mohammed-osman/profil/spieler/273431,/Players/289016/Show/Mohammed-Osman,/Teams/870/Show/Netherlands-Heracles,/heracles-almelo/startseite/verein/1304,Defensive Midfielder (C),183.0,75.0,Defensive Midfielder,None,1,1130000,13.937728190688524,2.634599421512393,Syria,282,Small,3.3571428571428568,24-26,174.0,23.0,19.33333333333333,Mohammed+Osman+Heracles,81200.0,-0.21924020287331916,0.0,1.1,2.1,1.2,0.0,0.7,0.6,0.2,0.0,Heracles,1.0,0.6,1.1,0.1,1.2,1.3,Heracles,Heracles,2575.0,5.0,3.0,5.0,0.0,1.5,84.5,0.6,0.0,6.87,2018/2019,0.001941747572815534,0.0011650485436893205,0.001941747572815534,0.0,0.0,0.1,0.13333333333333333,0.4,0.0,0.1,0.13333333333333333,0.0,0.0,0.0,0.4,0.06666666666666668,0.0,0.6333333333333333,0.16666666666666666,0.2,89.39999999999998,0.0,6.113333333333332,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yoëll van Nieff,Nieff,Heracles,Above 200,Eredivise (NET),NET,/yoell-van-nieff/profil/spieler/187301,/Players/122399/Show/Yoëll-van-Nieff,/Teams/870/Show/Netherlands-Heracles,/heracles-almelo/startseite/verein/1304,"Defender (Centre, Left)",183.0,82.0,Defender,Centre,2,765000,13.279367126213991,2.586211486754112,Netherlands,45,Medium,2.8125,24-26,6.0,1.0,0.6666666666666666,Yoëll+van+Nieff+Heracles,18400.0,-0.23730048812645665,0.0,0.9,2.5,0.9,0.0,0.9,0.9,0.2,0.0,Heracles,0.5,0.5,0.7,0.0,0.9,0.5,Heracles,Heracles,812.0,0.0,0.0,1.0,0.0,0.5,82.2,0.4,0.0,6.59,2018/2019,0.0,0.0,0.0012315270935960591,0.0,0.0,1.2,1.48,0.6399999999999999,0.15999999999999998,2.56,0.78,0.28,0.0,0.54,0.36,0.6,0.0,0.54,0.62,0.4400000000000001,73.96000000000002,0.78,6.617999999999999,5850.0,2.0,5.0,7.0,0.0,1.0,0.0003418803418803419,0.0008547008547008548,0.0011965811965811966,0.0,0.00017094017094017094,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Zeki Erkilinc,Erkilinc,Heracles,Above 200,Eredivise (NET),NET,/zeki-erkilinc/profil/spieler/387218,/Players/351353/Show/Zeki-Erkilinc,/Teams/870/Show/Netherlands-Heracles,/heracles-almelo/startseite/verein/1304,Forward,175.0,72.0,Forward,None,1,68000,11.127262984158245,2.4093982216727783,Netherlands,0,No agent,0.0,21-23,45.0,8.0,9.0,Zeki+Erkilinc+Heracles,11900.0,-0.2391697851669884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heracles,0.0,0.0,0.0,0.0,0.0,0.0,Heracles,Heracles,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0,2018/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dario Van den Buijs,Buijs,Heracles,Above 200,Eredivise (NET),NET,/dario-van-den-buijs/profil/spieler/235274,/Players/255946/Show/Dario-Van-den-Buijs,/Teams/870/Show/Netherlands-Heracles,/heracles-almelo/startseite/verein/1304,Defender (Centre),188.0,78.0,Defender,Centre,1,720000,13.487006490992238,2.601726739812297,Belgium,0,Small,0.0,21-23,90.0,12.0,12.857142857142858,Dario+Van+den+Buijs+Heracles,145000.0,-0.20089233346009974,0.0,2.4,1.9,0.4,0.3,4.4,0.8,0.7,0.0,Heracles,0.3,0.2,0.4,0.1,0.0,0.3,Heracles,Heracles,2313.0,1.0,1.0,4.0,0.0,0.3,77.9,1.7,0.0,6.83,2018/2019,0.00043233895373973193,0.00043233895373973193,0.0017293558149589275,0.0,0.0,0.7,0.9,0.4,0.3,3.7,0.4,0.7,0.0,0.4,0.0,0.2,0.0,0.0,0.4,0.3,80.4,2.0,6.62,611.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0016366612111292965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tim van de Berg,Berg,Heracles,Above 200,Eredivise (NET),NET,/tim-van-de-berg/profil/spieler/447827,/Players/328264/Show/Tim-van-de-Berg,/Teams/870/Show/Netherlands-Heracles,/heracles-almelo/startseite/verein/1304,Defender,189.0,81.0,Defender,None,1,90000,11.407564949312404,2.434276727365553,Netherlands,0,No agent,0.0,21-23,143.0,18.0,28.6,Tim+van+de+Berg+Heracles,52450.0,-0.2275082474756711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heracles,0.5,0.0,0.5,0.0,0.0,0.0,Heracles,Heracles,9.0,0.0,0.0,0.0,0.0,0.0,62.5,1.0,0.0,6.14,2018/2019,0.0,0.0,0.0,0.0,0.0,0.15,0.35,0.85,0.0,0.85,0.35,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,88.05,0.35,5.955,121.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrián Dalmau,Dalmau,Heracles,Above 200,Eredivise (NET),NET,/adrian-dalmau/profil/spieler/288228,/Players/249686/Show/Adrián-Dalmau,/Teams/870/Show/Netherlands-Heracles,/heracles-almelo/startseite/verein/1304,Forward,181.0,74.0,Forward,None,1,1800000,14.403297222866392,2.667457154181619,Spain,0,Small,0.0,24-26,49.0,5.0,5.4444444444444455,Adrián+Dalmau+Heracles,115000.0,-0.209519858262554,0.0,0.2,0.7,2.1,0.0,0.1,0.7,0.0,0.0,Heracles,0.6,0.6,1.2,0.9,1.4,2.8,Heracles,Heracles,2305.0,19.0,3.0,8.0,0.0,2.2,66.3,1.4,2.0,6.9,2018/2019,0.00824295010845987,0.0013015184381778742,0.0034707158351409977,0.0,0.0008676789587852494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egor Baburin,Baburin,Rubin Kazan,Above 200,Premier Liga (RUS),RUS,/egor-baburin/profil/spieler/146918,/Players/119772/Show/Egor-Baburin,/Teams/2057/Show/Russia-Rubin-Kazan,/rubin-kazan/startseite/verein/2698,Goalkeeper,184.0,78.0,Goalkeeper,None,1,540000,13.199324418540455,2.5801656478689607,Russia,450,Medium,9.782608695652174,24-26,184.0,22.0,20.444444444444443,Egor+Baburin+Rubin+Kazan,41600.0,-0.2306285356125587,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,Rubin Kazan,0.0,0.0,0.3,0.0,0.0,0.3,Rubin Kazan,Rubin Kazan,360.0,0.0,0.0,0.0,0.0,0.0,40.2,0.0,0.0,6.77,2018/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,6.5,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dmitriy Poloz,Poloz,Rubin Kazan,Above 200,Premier Liga (RUS),RUS,/dmitri-poloz/profil/spieler/98539,/Players/82406/Show/Dmitriy-Poloz,/Teams/2057/Show/Russia-Rubin-Kazan,/rubin-kazan/startseite/verein/2698,"Attacking Midfielder (Centre, Left, Right)",183.0,73.0,Midfielder,Centre,3,6300000,15.414898134544876,2.735334453112898,Russia,725,No agent,15.76086956521739,27-30,183.0,26.0,16.636363636363637,Dmitriy+Poloz+Rubin+Kazan,71300.0,-0.22208728605812905,0.0,0.3,0.3,0.4,0.0,0.3,0.2,0.1,0.0,Rubin Kazan,1.1,0.3,0.7,0.3,1.8,1.6,Rubin Kazan,Rubin Kazan,1700.0,5.0,1.0,0.0,0.0,1.5,74.1,0.5,1.0,6.5,2018/2019,0.0029411764705882357,0.000588235294117647,0.0,0.0,0.000588235294117647,0.3888888888888888,0.37777777777777777,0.4777777777777778,0.0,0.3111111111111111,0.34444444444444444,0.1,0.0,0.8222222222222223,0.4888888888888888,0.8777777777777778,0.13333333333333336,1.0777777777777775,1.2777777777777777,0.9666666666666666,72.41111111111111,0.6111111111111112,6.5711111111111125,8354.0,26.0,17.0,5.0,0.0,3.0,0.0031122815417763947,0.0020349533157768733,0.0005985156811108451,0.0,0.00035910940866650714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Egor Sorokin,Sorokin,Rubin Kazan,Above 200,Premier Liga (RUS),RUS,/egor-sorokin/profil/spieler/288721,/Players/243195/Show/Egor-Sorokin,/Teams/2057/Show/Russia-Rubin-Kazan,/rubin-kazan/startseite/verein/2698,Defender (Centre),189.0,81.0,Defender,Centre,1,2700000,14.808762330974558,2.6952190549681467,Russia,3,No agent,0.06521739130434782,21-23,143.0,18.0,20.428571428571427,Egor+Sorokin+Rubin+Kazan,33600.0,-0.2329292088932132,0.0,1.9,0.8,0.8,0.3,3.3,0.2,0.5,0.0,Rubin Kazan,0.1,0.0,0.1,0.1,0.0,0.3,Rubin Kazan,Rubin Kazan,1814.0,6.0,0.0,3.0,1.0,0.5,74.3,2.7,2.0,6.73,2018/2019,0.0033076074972436605,0.0,0.0016538037486218302,0.0005512679162072766,0.0011025358324145537,0.75,0.6,0.4,0.1,2.35,0.25,0.05,0.0,0.05,0.05,0.1,0.05,0.05,0.25,0.1,37.95,1.1,6.32,1088.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.002757352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vyacheslav Podberezkin,Podberezkin,Rubin Kazan,Above 200,Premier Liga (RUS),RUS,/vyacheslav-podberezkin/profil/spieler/207528,/Players/122167/Show/Vyacheslav-Podberezkin,/Teams/2057/Show/Russia-Rubin-Kazan,/rubin-kazan/startseite/verein/2698,"Midfielder (Centre, Left, Right)",187.0,76.0,Midfielder,Centre,3,2250000,14.626440774180605,2.682830902739576,Russia,45,Medium,0.9782608695652174,24-26,195.0,15.0,19.5,Vyacheslav+Podberezkin+Rubin+Kazan,43600.0,-0.2300533672923951,0.0,0.9,1.6,1.5,0.0,0.8,1.2,0.2,0.0,Rubin Kazan,0.4,0.6,0.4,0.0,0.8,0.8,Rubin Kazan,Rubin Kazan,1231.0,1.0,0.0,4.0,1.0,0.5,83.9,1.1,0.0,6.41,2018/2019,0.0008123476848090983,0.0,0.003249390739236393,0.0008123476848090983,0.0,0.7714285714285715,0.9285714285714286,0.9714285714285714,0.0,0.3,0.7999999999999999,0.042857142857142864,0.0,0.9571428571428572,0.4142857142857143,0.6571428571428571,0.028571428571428574,1.1571428571428568,1.0714285714285714,0.5857142857142856,82.67142857142858,0.3857142857142857,6.525714285714287,4682.0,4.0,3.0,5.0,0.0,0.0,0.0008543357539513029,0.0006407518154634773,0.0010679196924391287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danil Stepanov,Stepanov,Rubin Kazan,Above 200,Premier Liga (RUS),RUS,/danil-stepanov/profil/spieler/456182,/Players/367573/Show/Danil-Stepanov,/Teams/2057/Show/Russia-Rubin-Kazan,/rubin-kazan/startseite/verein/2698,Defender,172.0,68.0,Defender,None,1,270000,12.506177237980511,2.526222701280449,Russia,631,No agent,13.717391304347824,Sub_20,73.0,8.0,24.33333333333333,Danil+Stepanov+Rubin+Kazan,78200.0,-0.22010295535356456,0.0,0.8,2.1,1.3,0.1,2.1,0.4,0.1,0.0,Rubin Kazan,0.6,0.5,1.1,0.0,1.0,0.9,Rubin Kazan,Rubin Kazan,499.0,0.0,0.0,2.0,0.0,0.5,72.4,1.0,0.0,6.57,2018/2019,0.0,0.0,0.004008016032064128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristófer Kristinsson,Kristinsson,Willem II,Above 200,Eredivise (NET),NET,/kristofer-kristinsson/profil/spieler/400174,/Players/351722/Show/Kristófer-Kristinsson,/Teams/115/Show/Netherlands-Willem-II,/willem-ii-tilburg/startseite/verein/403,Forward,190.0,71.0,Forward,None,1,315000,12.66032791780777,2.5384733182611328,Iceland,0,Medium,0.0,Sub_20,73.0,8.0,18.25,Kristófer+Kristinsson+Willem+II,54800.0,-0.22683242469947884,0.0,0.2,0.2,0.5,0.0,0.3,0.1,0.1,0.0,Willem II,0.3,0.1,0.0,0.1,0.4,0.5,Willem II,Willem II,172.0,1.0,0.0,2.0,0.0,0.4,71.9,0.5,0.0,6.19,2018/2019,0.005813953488372093,0.0,0.011627906976744186,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,44.4,0.5,6.05,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Driess Saddiki,Saddiki,Willem II,Above 200,Eredivise (NET),NET,/dries-saddiki/profil/spieler/370042,/Players/361791/Show/Driess-Saddiki,/Teams/115/Show/Netherlands-Willem-II,/willem-ii-tilburg/startseite/verein/403,Midfielder,179.0,70.0,Midfielder,None,1,450000,13.017002861746507,2.5662564153311536,Netherlands,0,No agent,0.0,21-23,143.0,18.0,23.83333333333333,Driess+Saddiki+Willem+II,571000.0,-0.07838148126524963,0.0,0.6,0.8,0.6,0.0,1.1,0.5,0.1,0.0,Willem II,0.0,0.1,0.3,0.0,0.2,0.6,Willem II,Willem II,472.0,1.0,0.0,1.0,0.0,0.2,70.2,0.4,0.0,6.23,2018/2019,0.00211864406779661,0.0,0.00211864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Crowley,Crowley,Willem II,Above 200,Eredivise (NET),NET,/dan-crowley/profil/spieler/223225,/Players/136461/Show/Daniel-Crowley,/Teams/115/Show/Netherlands-Willem-II,/willem-ii-tilburg/startseite/verein/403,Attacking Midfielder (Centre),170.0,68.0,Midfielder,Centre,1,1580000,14.27293540500315,2.658365114959758,England,0,Medium,0.0,21-23,143.0,18.0,28.6,Daniel+Crowley+Willem+II,569000.0,-0.07895664958541325,0.0,0.5,0.8,0.6,0.0,0.1,0.6,0.1,0.0,Willem II,1.7,2.2,1.4,0.0,2.0,1.8,Willem II,Willem II,2846.0,5.0,7.0,3.0,0.0,1.2,84.8,0.1,2.0,6.95,2018/2019,0.0017568517217146874,0.002459592410400562,0.0010541110330288123,0.0,0.0007027406886858749,0.55,1.2,0.4,0.0,0.15,0.75,0.0,0.0,0.75,1.6,1.2000000000000002,0.0,1.0,0.8999999999999999,0.4,81.25,0.2,6.505,1516.0,2.0,2.0,3.0,0.0,0.0,0.0013192612137203164,0.0013192612137203164,0.001978891820580475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Atakan Akkaynak,Akkaynak,Willem II,Above 200,Eredivise (NET),NET,/atakan-akkaynak/profil/spieler/327542,/Players/332241/Show/Atakan-Akkaynak,/Teams/115/Show/Netherlands-Willem-II,/willem-ii-tilburg/startseite/verein/403,Midfielder (Centre),180.0,73.0,Midfielder,Centre,1,405000,12.911642346088676,2.5581294118013846,Germany,0,Medium,0.0,Sub_20,73.0,8.0,18.25,Atakan+Akkaynak+Willem+II,40400.0,-0.2309736366046569,0.0,0.4,0.4,0.7,0.0,0.9,0.6,0.0,0.0,Willem II,0.3,0.0,0.3,0.1,0.4,0.7,Willem II,Willem II,282.0,1.0,2.0,0.0,1.0,0.1,85.2,0.4,0.0,6.22,2018/2019,0.0035460992907801413,0.007092198581560284,0.0,0.0035460992907801413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukas Kübler,Kübler,Freiburg,Above 200,Bundesliga (GER),GER,/lukas-kubler/profil/spieler/93604,/Players/111306/Show/Lukas-Kübler,/Teams/50/Show/Germany-Freiburg,/sc-freiburg/startseite/verein/60,Defender (Right),182.0,73.0,Defender,Right,1,2250000,14.626440774180605,2.682830902739576,Germany,0,Medium,0.0,24-26,736.0,85.0,73.6,Lukas+Kübler+Freiburg,114000.0,-0.20980744242263585,0.0,1.9,2.2,1.0,0.1,2.8,0.6,0.3,0.0,Freiburg,0.4,0.4,1.3,0.0,0.3,0.8,Freiburg,Freiburg,1187.0,0.0,2.0,2.0,0.0,0.4,69.8,1.8,1.0,6.98,2018/2019,0.0,0.0016849199663016006,0.0016849199663016006,0.0,0.0008424599831508003,1.95,2.3,0.75,0.2,2.45,0.55,0.35,0.0,0.30000000000000004,0.3,0.9,0.05,0.3,1.05,0.3,71.75,1.7,6.7349999999999985,2311.0,0.0,1.0,4.0,0.0,1.0,0.0,0.00043271311120726956,0.0017308524448290785,0.0,0.00043271311120726956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Robin Koch,Koch,Freiburg,Above 200,Bundesliga (GER),GER,/robin-koch/profil/spieler/328784,/Players/276205/Show/Robin-Koch,/Teams/50/Show/Germany-Freiburg,/sc-freiburg/startseite/verein/60,Defender (Centre),192.0,85.0,Defender,Centre,1,9000000,16.012735135300492,2.7733843515990637,Germany,197,Small,15.153846153846155,21-23,143.0,18.0,23.83333333333333,Robin+Koch+Freiburg,779000.0,-0.018563975968233604,25.0,1.4,1.0,0.8,0.1,3.2,0.7,0.7,0.0,Freiburg,0.2,0.3,0.8,0.0,0.6,0.5,Freiburg,Freiburg,1809.0,1.0,0.0,3.0,0.0,0.5,81.0,2.7,0.0,6.6,2018/2019,0.000552791597567717,0.0,0.001658374792703151,0.0,0.0,2.2,1.6,0.8333333333333334,0.5333333333333333,3.6666666666666665,0.5,0.4,0.0,0.26666666666666666,0.10000000000000002,0.6999999999999998,0.0,0.20000000000000004,0.2333333333333333,0.5666666666666667,80.06666666666666,3.4333333333333336,6.84,4301.0,2.0,1.0,6.0,0.0,5.0,0.0004650081376424088,0.0002325040688212044,0.0013950244129272262,0.0,0.001162520344106022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roland Sallai,Sallai,Freiburg,Above 200,Bundesliga (GER),GER,/roland-sallai/profil/spieler/332798,/Players/243889/Show/Roland-Sallai,/Teams/50/Show/Germany-Freiburg,/sc-freiburg/startseite/verein/60,Attacking Midfielder (Left),183.0,77.0,Midfielder,Left,1,4050000,15.21422743908272,2.7222310057917984,Hungary,576,Big,11.294117647058822,21-23,193.0,24.0,38.6,Roland+Sallai+Freiburg,71100.0,-0.22214480289014535,0.0,0.3,1.3,1.8,0.0,0.8,0.9,0.0,0.0,Freiburg,0.6,0.4,1.9,0.1,1.0,1.6,Freiburg,Freiburg,511.0,2.0,0.0,3.0,0.0,1.4,78.0,1.4,0.0,6.67,2018/2019,0.003913894324853229,0.0,0.005870841487279843,0.0,0.0,0.6333333333333333,0.5666666666666667,1.6333333333333335,0.0,0.5333333333333333,0.6,0.06666666666666668,0.0,0.4,0.5333333333333333,2.033333333333333,0.43333333333333335,1.0333333333333332,1.1666666666666667,1.6333333333333335,80.39999999999998,0.8666666666666667,6.396666666666667,1592.0,2.0,1.0,7.0,1.0,1.0,0.001256281407035176,0.000628140703517588,0.0043969849246231155,0.000628140703517588,0.000628140703517588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Lewis Wing,Wing,Middlesbrough,Above 200,Championship (ENG),ENG,/lewis-wing/profil/spieler/517286,/Players/344315/Show/Lewis-Wing,/Teams/21/Show/England-Middlesbrough,/fc-middlesbrough/startseite/verein/641,Attacking Midfielder (Centre),176.82833333333335,72.9825,Midfielder,Centre,1,900000,13.710150042306447,2.6181364375191847,England,0,Small,0.0,21-23,143.0,18.0,20.428571428571427,Lewis+Wing+Middlesbrough,582000.0,-0.07521805550434975,0.0,0.6,1.9,1.3,0.0,0.6,1.1,0.3,0.0,Middlesbrough,1.5,0.4,0.5,0.0,1.1,1.6,Middlesbrough,Middlesbrough,1798.0,3.0,3.0,3.0,0.0,1.5,69.0,0.8,2.0,6.8,2018/2019,0.0016685205784204673,0.0016685205784204673,0.0016685205784204673,0.0,0.0011123470522803112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Britt Assombalonga,Assombalonga,Middlesbrough,Above 200,Championship (ENG),ENG,/britt-assombalonga/profil/spieler/186172,/Players/134427/Show/Britt-Assombalonga,/Teams/21/Show/England-Middlesbrough,/fc-middlesbrough/startseite/verein/641,Forward,177.0,78.0,Forward,None,1,10800000,16.012735135300492,2.7733843515990637,DR Congo,0,No agent,0.0,24-26,174.0,23.0,17.4,Britt+Assombalonga+Middlesbrough,138000.0,-0.20290542258067246,0.0,0.0,0.3,1.5,0.0,0.7,0.4,0.1,0.0,Middlesbrough,0.6,0.5,1.2,1.0,1.8,2.5,Middlesbrough,Middlesbrough,2685.0,14.0,0.0,2.0,0.0,2.0,75.4,1.0,1.0,6.54,2018/2019,0.005214152700186219,0.0,0.0007448789571694598,0.0,0.00037243947858472997,0.05,0.2,0.975,0.0,0.55,0.125,0.05,0.0,0.55,0.375,1.125,0.8999999999999999,1.5499999999999998,1.975,1.75,70.625,0.8500000000000001,6.5575,7423.0,45.0,2.0,6.0,1.0,5.0,0.006062238986932507,0.000269432843863667,0.000808298531591001,0.0001347164219318335,0.0006735821096591674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
